id;cycle;s1;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s2;s20;s21;s3;s4;s5;s6;s7;s8;s9;setting1;setting2; Brake
Engine_83;267;518,67;1,3;47,84;519,66;2388,19;8122,62;8,4766;0,03;395;2388;100;642,88;38,51;23,2476;1595,4;1422,7;14,62;21,61;552,12;2388,23;9048,54;0,0022;0,0003;0
Engine_83;268;518,67;1,3;47,91;520,44;2388,17;8126,02;8,5009;0,03;395;2388;100;643,24;38,67;23,1737;1600,49;1419,17;14,62;21,61;552,12;2388,23;9058,95;-0,0019;0,0003;0
Engine_83;269;518,67;1,3;47,99;519,89;2388,23;8129,58;8,5034;0,03;394;2388;100;644,05;38,56;23,1288;1595,74;1415,24;14,62;21,61;552,12;2388,2;9042,97;0,0037;0,0003;0
Engine_83;270;518,67;1,3;47,89;520,39;2388,26;8124,84;8,4824;0,03;394;2388;100;643,72;38,62;23,1515;1593,27;1418,12;14,62;21,61;552,28;2388,16;9047,25;-0,0014;0,0003;0
Engine_83;271;518,67;1,3;48;519,81;2388,2;8128,02;8,4748;0,03;394;2388;100;643,33;38,7;23,1341;1598,84;1423,44;14,62;21,61;552,64;2388,23;9050,27;-0,0008;0,0003;0
Engine_83;272;518,67;1,3;47,83;520,8;2388,23;8125,19;8,4946;0,03;395;2388;100;643,33;38,5;23,156;1604,41;1418,05;14,62;21,61;552,72;2388,24;9051,61;-0,0009;0,0003;0
Engine_83;273;518,67;1,3;47,89;520,06;2388,24;8131;8,4961;0,03;396;2388;100;643,81;38,77;23,1727;1591,29;1417,28;14,62;21,61;552,06;2388,21;9051,72;0,0026;-0,0004;0
Engine_84;1;518,67;1,3;47,7;521,74;2388,17;8126,26;8,4379;0,03;393;2388;100;643,21;38,69;23,2347;1582,28;1411,05;14,62;21,61;552,34;2388,13;9047,16;0,0007;0,0002;0
Engine_84;2;518,67;1,3;47,59;521,42;2388,21;8130,41;8,4355;0,03;391;2388;100;643,03;38,86;23,3061;1590,29;1405,09;14,62;21,61;552,78;2388,11;9049,45;0,0013;0,0001;0
Engine_84;3;518,67;1,3;47,56;521,65;2388,13;8125,01;8,4371;0,03;393;2388;100;642,52;38,78;23,2421;1594,11;1405,79;14,62;21,61;553,14;2388,1;9050,03;-0,0031;-0,0004;0
Engine_84;4;518,67;1,3;47,54;521,02;2388,15;8125,17;8,4267;0,03;392;2388;100;642,81;38,8;23,2697;1583,83;1410,99;14,62;21,61;552,91;2388,16;9047,11;0,0016;0;0
Engine_84;5;518,67;1,3;47,46;521,1;2388,14;8133,34;8,4131;0,03;395;2388;100;643,05;38,88;23,3069;1590,42;1409,12;14,62;21,61;553,06;2388,09;9040,72;-0,0012;-0,0002;0
Engine_84;6;518,67;1,3;47,55;521,39;2388,1;8131,73;8,4176;0,03;392;2388;100;642,4;38,79;23,2575;1590,97;1409,58;14,62;21,61;553,47;2388,15;9046,57;0,0049;0,0003;0
Engine_84;7;518,67;1,3;47,65;521,54;2388,13;8124,68;8,4577;0,03;393;2388;100;643,18;38,79;23,3591;1592,68;1406,51;14,62;21,61;553,42;2388,09;9052,31;-0,0026;0;0
Engine_84;8;518,67;1,3;47,52;521,72;2388,08;8127,61;8,4188;0,03;392;2388;100;642,88;38,72;23,2578;1588,43;1413,34;14,62;21,61;553,36;2388,08;9044,81;0,0001;0;0
Engine_84;9;518,67;1,3;47,58;521,27;2388,06;8126,03;8,446;0,03;394;2388;100;642,22;38,89;23,2204;1592,2;1404,76;14,62;21,61;553,05;2388,1;9050,9;-0,0007;-0,0002;0
Engine_84;10;518,67;1,3;47,49;520,81;2388,1;8127,63;8,4668;0,03;392;2388;100;642,51;38,9;23,3049;1588,42;1411,19;14,62;21,61;553;2388,15;9041,87;0,0012;0,0003;0
Engine_84;11;518,67;1,3;47,68;521,04;2388,16;8127,5;8,4334;0,03;394;2388;100;642,52;38,77;23,252;1591,73;1414,97;14,62;21,61;553,17;2388,13;9050,57;0,0031;0,0003;0
Engine_84;12;518,67;1,3;47,71;521,02;2388,1;8133,01;8,4633;0,03;394;2388;100;643,19;38,75;23,2142;1583,14;1402,03;14,62;21,61;553,06;2388,1;9041,66;-0,0017;-0,0002;0
Engine_84;13;518,67;1,3;47,69;521,63;2388,11;8127,55;8,4428;0,03;393;2388;100;642,43;38,89;23,2502;1593,97;1413,78;14,62;21,61;552,66;2388,12;9048,77;0,0002;-0,0002;0
Engine_84;14;518,67;1,3;47,48;521,21;2388,1;8128,52;8,4764;0,03;393;2388;100;642,79;38,84;23,2572;1592,48;1405,06;14,62;21,61;553,62;2388,11;9046,61;-0,0009;-0,0001;0
Engine_84;15;518,67;1,3;47,64;521,62;2388,12;8128,06;8,4187;0,03;394;2388;100;643,44;38,87;23,335;1592,66;1412,32;14,62;21,61;553,46;2388,1;9041,04;0,0007;0,0003;0
Engine_84;16;518,67;1,3;47,65;521,32;2388,13;8132,71;8,4468;0,03;393;2388;100;642,72;38,95;23,356;1593,2;1406,03;14,62;21,61;553,14;2388,16;9049,57;0,0004;-0,0001;0
Engine_84;17;518,67;1,3;47,55;521,61;2388,08;8132,1;8,4345;0,03;393;2388;100;642,38;38,9;23,2926;1586,02;1410,31;14,62;21,61;553,54;2388,11;9045,13;-0,0045;-0,0002;0
Engine_84;18;518,67;1,3;47,39;520,77;2388,13;8127,96;8,4253;0,03;393;2388;100;643,51;38,74;23,3304;1588,36;1403,38;14,62;21,61;553,76;2388,08;9044,5;-0,0029;-0,0004;0
Engine_84;19;518,67;1,3;47,72;521,07;2388,16;8128,78;8,4318;0,03;393;2388;100;642,85;38,92;23,2694;1589,71;1411,99;14,62;21,61;553,04;2388,1;9045,48;-0,0032;0,0004;0
Engine_84;20;518,67;1,3;47,37;521,25;2388,1;8131,55;8,4331;0,03;393;2388;100;642,66;38,87;23,2639;1589,44;1409,05;14,62;21,61;553,65;2388,16;9043,9;0,0008;-0,0005;0
Engine_84;21;518,67;1,3;47,41;521,04;2388,11;8130,41;8,4207;0,03;394;2388;100;642,53;38,91;23,2987;1594,63;1412,57;14,62;21,61;553,15;2388,12;9047,23;-0,0017;0,0004;0
Engine_84;22;518,67;1,3;47,65;521,14;2388,12;8127,03;8,4483;0,03;394;2388;100;643,05;38,95;23,1987;1589,63;1406,16;14,62;21,61;552,94;2388,15;9049,17;-0,0019;0,0002;0
Engine_84;23;518,67;1,3;47,51;521,28;2388,08;8124,87;8,4171;0,03;393;2388;100;643,24;38,71;23,212;1590,54;1410,39;14,62;21,61;553,81;2388,16;9046,05;0,0003;0,0002;0
Engine_84;24;518,67;1,3;47,63;521,43;2388,14;8130,35;8,4281;0,03;394;2388;100;643,04;38,81;23,2116;1587,04;1409,8;14,62;21,61;553,44;2388,19;9049,15;-0,0003;0,0001;0
Engine_84;25;518,67;1,3;47,79;520,83;2388,13;8131,24;8,4072;0,03;394;2388;100;642,79;38,79;23,2516;1589,86;1407,38;14,62;21,61;553,26;2388,11;9047,61;-0,001;-0,0002;0
Engine_84;26;518,67;1,3;47,66;521,52;2388,1;8132,14;8,4438;0,03;392;2388;100;643,71;38,88;23,2926;1589,97;1404,07;14,62;21,61;554,1;2388,11;9047,88;0,0014;-0,0004;0
Engine_84;27;518,67;1,3;47,62;521,4;2388,14;8128,23;8,4201;0,03;391;2388;100;641,99;38,64;23,2826;1591,75;1405,32;14,62;21,61;553,54;2388,15;9045,53;0,0051;-0,0001;0
Engine_84;28;518,67;1,3;47,67;521,19;2388,15;8127,44;8,4376;0,03;391;2388;100;642,78;38,65;23,2574;1596,4;1404,56;14,62;21,61;552,97;2388,17;9054,09;-0,0042;0;0
Engine_84;29;518,67;1,3;47,61;521,67;2388,09;8129,97;8,4629;0,03;393;2388;100;642,71;38,87;23,284;1591,8;1408,03;14,62;21,61;553,09;2388,12;9054,79;0,0046;0,0001;0
Engine_84;30;518,67;1,3;47,73;522,24;2388,13;8134,88;8,4427;0,03;392;2388;100;642,22;38,89;23,3001;1590,93;1411,4;14,62;21,61;552,74;2388,09;9055,21;0,0005;0,0003;0
Engine_84;31;518,67;1,3;47,52;521,21;2388,13;8128,54;8,4511;0,03;393;2388;100;642,69;38,82;23,2766;1591,62;1409,32;14,62;21,61;553,4;2388,14;9046,43;-0,0019;-0,0001;0
Engine_84;32;518,67;1,3;47,71;521,58;2388,12;8126,15;8,4464;0,03;394;2388;100;642,94;38,95;23,3217;1589,47;1411,55;14,62;21,61;553,83;2388,08;9052,98;-0,0043;-0,0003;0
Engine_84;33;518,67;1,3;47,69;520,96;2388,17;8126,09;8,4102;0,03;394;2388;100;642,75;38,86;23,2336;1587,09;1411,12;14,62;21,61;553,36;2388,13;9055,56;-0,0004;-0,0005;0
Engine_84;34;518,67;1,3;47,55;520,83;2388,1;8125,14;8,4427;0,03;393;2388;100;642,5;38,75;23,3265;1599,67;1410,24;14,62;21,61;553,46;2388,07;9047,79;0,0014;0,0001;0
Engine_84;35;518,67;1,3;47,49;521,48;2388,15;8133,02;8,4616;0,03;393;2388;100;642,84;38,88;23,2048;1586,39;1412,49;14,62;21,61;552,92;2388,15;9043,37;-0,0035;-0,0003;0
Engine_84;36;518,67;1,3;47,52;521,49;2388,13;8129,3;8,4407;0,03;393;2388;100;642,6;38,8;23,3825;1578,09;1408,77;14,62;21,61;553,4;2388,14;9047,16;0,0021;-0,0003;0
Engine_84;37;518,67;1,3;47,39;521,47;2388,12;8129,79;8,4385;0,03;394;2388;100;642,73;38,68;23,2483;1588,45;1407,21;14,62;21,61;553,36;2388,16;9042,78;0,0012;-0,0001;0
Engine_84;38;518,67;1,3;47,64;521,02;2388,09;8127,08;8,4212;0,03;393;2388;100;642,36;38,95;23,3056;1587,99;1406,45;14,62;21,61;553,44;2388,19;9045,96;-0,0014;0;0
Engine_84;39;518,67;1,3;47,54;521,25;2388,09;8126,82;8,4291;0,03;392;2388;100;642,51;38,5;23,378;1589,66;1412,27;14,62;21,61;553,06;2388,1;9040,37;-0,0015;0,0004;0
Engine_84;40;518,67;1,3;47,74;521,28;2388,14;8126,34;8,4357;0,03;392;2388;100;643;38,91;23,4001;1584,88;1409,71;14,62;21,61;553;2388,1;9050,23;-0,0023;-0,0001;0
Engine_84;41;518,67;1,3;47,34;521,19;2388,12;8129,88;8,4436;0,03;394;2388;100;642,64;38,71;23,2906;1591,03;1405,5;14,62;21,61;553,01;2388,16;9047,89;0;0,0001;0
Engine_84;42;518,67;1,3;47,64;520,77;2388,13;8128,31;8,4445;0,03;393;2388;100;642,59;38,8;23,2061;1589,3;1409,22;14,62;21,61;554,35;2388,13;9045,86;0,0017;-0,0001;0
Engine_84;43;518,67;1,3;47,39;521,16;2388,14;8126,44;8,4502;0,03;392;2388;100;642,83;38,97;23,2004;1593,4;1415,96;14,62;21,61;552,7;2388,12;9044,64;0,0006;0,0004;0
Engine_84;44;518,67;1,3;47,69;520,92;2388,17;8128,46;8,4504;0,03;393;2388;100;642,14;38,8;23,2789;1591,88;1405,57;14,62;21,61;553,16;2388,11;9048,61;0,0005;-0,0003;0
Engine_84;45;518,67;1,3;47,51;521,88;2388,1;8129,88;8,443;0,03;393;2388;100;642,71;38,81;23,2816;1589,84;1408,43;14,62;21,61;552,82;2388,17;9053,23;0;0,0003;0
Engine_84;46;518,67;1,3;47,38;521,6;2388,16;8132,19;8,459;0,03;393;2388;100;642,66;38,78;23,2872;1593,17;1409,6;14,62;21,61;553,15;2388,08;9054,54;-0,0003;0,0002;0
Engine_84;47;518,67;1,3;47,67;521,5;2388,09;8132,22;8,4442;0,03;393;2388;100;642,86;38,81;23,2598;1586,5;1409,57;14,62;21,61;553,47;2388,08;9053,38;-0,0037;0,0001;0
Engine_84;48;518,67;1,3;47,64;521,46;2388,17;8126,41;8,4239;0,03;394;2388;100;643,19;38,76;23,2806;1586,29;1410,84;14,62;21,61;553,09;2388,16;9053,78;-0,0034;0,0001;0
Engine_84;49;518,67;1,3;47,62;521,24;2388,14;8130,37;8,4549;0,03;393;2388;100;642,63;38,83;23,1835;1590,29;1410,48;14,62;21,61;552,89;2388,18;9047,02;0,0011;0,0003;0
Engine_84;50;518,67;1,3;47,52;521,66;2388,17;8128,75;8,4229;0,03;393;2388;100;642,77;38,79;23,3142;1595,88;1403,33;14,62;21,61;553,09;2388,15;9049,36;-0,0033;0,0002;0
Engine_84;51;518,67;1,3;47,53;521,63;2388,17;8127,73;8,4318;0,03;395;2388;100;642,99;38,78;23,3808;1592,68;1408,97;14,62;21,61;552,88;2388,12;9041,22;-0,001;-0,0004;0
Engine_84;52;518,67;1,3;47,55;521,73;2388,16;8131,19;8,4625;0,03;394;2388;100;643,19;38,83;23,2552;1596,58;1407,43;14,62;21,61;553,7;2388,12;9038,84;-0,0018;0,0004;0
Engine_84;53;518,67;1,3;47,65;521,83;2388,09;8133,66;8,4821;0,03;393;2388;100;642,62;38,78;23,1704;1585,63;1414,04;14,62;21,61;553,03;2388,17;9050,65;-0,0016;-0,0001;0
Engine_84;54;518,67;1,3;47,45;521,99;2388,15;8129,73;8,459;0,03;393;2388;100;641,87;38,78;23,3033;1594,36;1402,04;14,62;21,61;553,4;2388,12;9053,26;0,0023;0,0003;0
Engine_84;55;518,67;1,3;47,47;521,14;2388,1;8130,23;8,4778;0,03;390;2388;100;642,44;38,81;23,3175;1588,36;1410,86;14,62;21,61;553,49;2388,11;9044,94;0,0005;-0,0003;0
Engine_84;56;518,67;1,3;47,38;521,32;2388,09;8122,63;8,4227;0,03;392;2388;100;642,7;38,9;23,1645;1588,8;1411,49;14,62;21,61;553,38;2388,18;9049,21;-0,0003;-0,0001;0
Engine_84;57;518,67;1,3;47,49;521,54;2388,11;8124,53;8,4623;0,03;393;2388;100;642,58;38,8;23,3198;1592,75;1415,08;14,62;21,61;553,28;2388,16;9052,91;0,0018;0,0004;0
Engine_84;58;518,67;1,3;47,58;521,08;2388,16;8131,98;8,4253;0,03;394;2388;100;642,98;38,74;23,251;1593,01;1407,65;14,62;21,61;552,9;2388,11;9056,02;-0,0007;-0,0003;0
Engine_84;59;518,67;1,3;47,71;521,64;2388,09;8130,33;8,432;0,03;395;2388;100;643,07;38,76;23,273;1585,94;1411,94;14,62;21,61;553,56;2388,11;9048,59;0,0013;-0,0002;0
Engine_84;60;518,67;1,3;47,52;521,3;2388,14;8125,73;8,4579;0,03;393;2388;100;642,76;38,82;23,3223;1590,19;1410,08;14,62;21,61;552,95;2388,12;9051,02;-0,0042;-0,0001;0
Engine_84;61;518,67;1,3;47,62;520,94;2388,15;8130,47;8,4216;0,03;392;2388;100;642,79;38,74;23,2989;1587,81;1412,68;14,62;21,61;552,06;2388,14;9049,62;-0,0037;-0,0004;0
Engine_84;62;518,67;1,3;47,4;521,13;2388,12;8127,09;8,4631;0,03;393;2388;100;642,83;38,73;23,2823;1594,82;1409,76;14,62;21,61;552,91;2388,06;9051,16;-0,0003;0,0002;0
Engine_84;63;518,67;1,3;47,57;521,37;2388,13;8126,7;8,4675;0,03;393;2388;100;642,87;38,69;23,2921;1589,1;1406,25;14,62;21,61;553,31;2388,11;9050,07;0,001;0,0003;0
Engine_84;64;518,67;1,3;47,55;521,26;2388,14;8124,83;8,4471;0,03;394;2388;100;642,89;38,76;23,28;1592,02;1404,12;14,62;21,61;554,02;2388,11;9052,43;0,0064;0,0002;0
Engine_84;65;518,67;1,3;47,65;521,07;2388,11;8132,44;8,4484;0,03;395;2388;100;642,95;38,95;23,3189;1594,98;1409,92;14,62;21,61;552,85;2388,1;9046,85;-0,0028;0,0002;0
Engine_84;66;518,67;1,3;47,64;521,26;2388,14;8131,06;8,4467;0,03;394;2388;100;642,63;38,95;23,2946;1594,49;1403,2;14,62;21,61;552,68;2388,14;9052,41;0,0007;0,0002;0
Engine_84;67;518,67;1,3;47,54;521,5;2388,11;8124;8,4627;0,03;395;2388;100;643,12;38,9;23,3596;1590,12;1407,14;14,62;21,61;553,6;2388,11;9045,77;0,0021;-0,0001;0
Engine_84;68;518,67;1,3;47,57;521,5;2388,15;8124,75;8,4809;0,03;393;2388;100;642,66;38,7;23,3006;1589,35;1408,65;14,62;21,61;552,7;2388,1;9053,42;0,0032;0,0001;0
Engine_84;69;518,67;1,3;47,65;521,09;2388,13;8129,87;8,4557;0,03;393;2388;100;642,78;38,88;23,2138;1596,24;1406,38;14,62;21,61;553,49;2388,15;9054,69;0,001;0,0004;0
Engine_84;70;518,67;1,3;47,64;521,61;2388,15;8129,09;8,3992;0,03;394;2388;100;643,12;38,8;23,3199;1589,88;1415,96;14,62;21,61;553,05;2388,11;9049,12;0,0011;0,0002;0
Engine_84;71;518,67;1,3;47,52;521,67;2388,11;8126,02;8,4576;0,03;394;2388;100;643,04;38,82;23,2896;1591,14;1403,2;14,62;21,61;552,49;2388,08;9056,38;0,0019;-0,0004;0
Engine_84;72;518,67;1,3;47,74;521,28;2388,14;8122,46;8,4577;0,03;394;2388;100;642,31;38,78;23,2651;1592,33;1404,44;14,62;21,61;553,48;2388,08;9054,04;0,0021;0;0
Engine_84;73;518,67;1,3;47,36;521,87;2388,12;8131,94;8,4646;0,03;394;2388;100;643,23;38,75;23,2745;1587,9;1409,28;14,62;21,61;552,69;2388,11;9045,57;0;0,0002;0
Engine_84;74;518,67;1,3;47,73;520,99;2388,15;8129,9;8,4368;0,03;393;2388;100;642,87;38,6;23,2659;1587,81;1411,24;14,62;21,61;553,59;2388,13;9046,23;0,003;-0,0001;0
Engine_84;75;518,67;1,3;47,6;521,55;2388,13;8128,41;8,4556;0,03;393;2388;100;642,64;38,77;23,2913;1586;1405,67;14,62;21,61;553,66;2388,16;9052,9;-0,0032;-0,0005;0
Engine_84;76;518,67;1,3;47,59;521,4;2388,12;8128,88;8,468;0,03;394;2388;100;642,53;38,76;23,2723;1587,42;1411,84;14,62;21,61;552,78;2388,15;9049,38;-0,0024;0,0002;0
Engine_84;77;518,67;1,3;47,56;520,84;2388,16;8132,81;8,4119;0,03;393;2388;100;642,46;38,9;23,241;1591,49;1409,39;14,62;21,61;553;2388,15;9050,51;-0,0008;0,0004;0
Engine_84;78;518,67;1,3;47,4;521,3;2388,14;8128,82;8,4807;0,03;395;2388;100;642,48;38,78;23,3522;1585,75;1413,94;14,62;21,61;553,82;2388,16;9048,72;-0,0018;0,0002;0
Engine_84;79;518,67;1,3;47,55;521,64;2388,16;8129,1;8,4317;0,03;393;2388;100;643,3;38,98;23,372;1589,8;1416,38;14,62;21,61;552,83;2388,19;9047,28;0,0023;-0,0005;0
Engine_84;80;518,67;1,3;47,41;520,92;2388,16;8130,63;8,4233;0,03;394;2388;100;642,71;38,99;23,308;1592,21;1418,01;14,62;21,61;553,42;2388,15;9049,33;-0,0002;-0,0004;0
Engine_84;81;518,67;1,3;47,51;520,83;2388,13;8124,2;8,4717;0,03;394;2388;100;642,42;38,73;23,3223;1589,76;1414,05;14,62;21,61;552,5;2388,19;9044,93;0,0014;-0,0002;0
Engine_84;82;518,67;1,3;47,61;521,13;2388,09;8126,51;8,4461;0,03;395;2388;100;642,66;38,94;23,2393;1589,98;1405,78;14,62;21,61;553,89;2388,15;9050,72;-0,0014;-0,0002;0
Engine_84;83;518,67;1,3;47,52;521,97;2388,16;8137,01;8,491;0,03;393;2388;100;642,59;38,74;23,2897;1594,49;1407,45;14,62;21,61;553,51;2388,12;9046,03;0,0004;0,0004;0
Engine_84;84;518,67;1,3;47,75;521,08;2388,16;8131,67;8,4273;0,03;393;2388;100;642,7;38,6;23,394;1588,7;1409,12;14,62;21,61;552,17;2388,2;9049,69;-0,0012;0,0001;0
Engine_84;85;518,67;1,3;47,64;520,7;2388,09;8128,46;8,4515;0,03;394;2388;100;642,82;38,79;23,1888;1591,63;1407,63;14,62;21,61;553,34;2388,14;9043,64;0,0019;-0,0003;0
Engine_84;86;518,67;1,3;47,59;521,05;2388,16;8133,59;8,433;0,03;394;2388;100;642,57;38,83;23,2651;1586,84;1414,68;14,62;21,61;552,98;2388,12;9046,06;0,0002;0,0004;0
Engine_84;87;518,67;1,3;47,59;521,55;2388,15;8130,7;8,4734;0,03;394;2388;100;642,62;38,77;23,2664;1589,85;1407,04;14,62;21,61;553,28;2388,17;9043,78;-0,0029;0,0003;0
Engine_84;88;518,67;1,3;47,42;521,17;2388,13;8134,66;8,4415;0,03;393;2388;100;642,44;38,81;23,2408;1592,5;1404,19;14,62;21,61;554,17;2388,19;9054,2;-0,0008;-0,0004;0
Engine_84;89;518,67;1,3;47,68;521,37;2388,12;8129,91;8,4387;0,03;394;2388;100;642,61;38,73;23,2359;1592,19;1415,14;14,62;21,61;552,01;2388,14;9048,73;-0,0005;-0,0004;0
Engine_84;90;518,67;1,3;47,72;521,8;2388,16;8131,46;8,4417;0,03;392;2388;100;643,07;38,6;23,2589;1583,83;1401,63;14,62;21,61;553,05;2388,13;9039,61;-0,0021;0,0001;0
Engine_84;91;518,67;1,3;47,49;521,44;2388,12;8131,88;8,4447;0,03;393;2388;100;642,83;38,89;23,29;1587,2;1414,55;14,62;21,61;553,22;2388,11;9051,47;0,0002;0;0
Engine_84;92;518,67;1,3;47,84;520,96;2388,11;8130,27;8,4479;0,03;393;2388;100;642,64;38,81;23,1634;1585,98;1413,36;14,62;21,61;553,14;2388,17;9048,5;-0,0004;0;0
Engine_84;93;518,67;1,3;47,73;521,56;2388,18;8130,26;8,4582;0,03;392;2388;100;643,01;38,81;23,3021;1591,7;1410,09;14,62;21,61;553,24;2388,11;9047,47;0,0021;-0,0001;0
Engine_84;94;518,67;1,3;47,54;521,05;2388,14;8125,5;8,4344;0,03;394;2388;100;642,55;38,95;23,2698;1588,61;1408,31;14,62;21,61;553,35;2388,11;9045,24;0,0032;-0,0003;0
Engine_84;95;518,67;1,3;47,69;521,01;2388,14;8132,97;8,4514;0,03;395;2388;100;642,73;38,72;23,2829;1596,73;1412,78;14,62;21,61;553,41;2388,17;9047,81;0,0025;0;0
Engine_84;96;518,67;1,3;47,61;520,98;2388,1;8130,28;8,4597;0,03;393;2388;100;642,61;38,77;23,1853;1598,23;1412,64;14,62;21,61;554,06;2388,13;9052,77;-0,0021;0,0002;0
Engine_84;97;518,67;1,3;47,57;521,25;2388,13;8128,05;8,4351;0,03;393;2388;100;643,11;38,79;23,3286;1593,7;1410,53;14,62;21,61;553,01;2388,19;9048,32;0,0017;0;0
Engine_84;98;518,67;1,3;47,59;520,84;2388,11;8133,92;8,471;0,03;394;2388;100;643,29;38,84;23,2615;1596,24;1412,6;14,62;21,61;553,04;2388,15;9051,81;0,0008;0;0
Engine_84;99;518,67;1,3;47,6;521,27;2388,19;8127,49;8,4284;0,03;394;2388;100;642,52;38,85;23,3263;1589,08;1411,07;14,62;21,61;553,52;2388,1;9048,14;-0,0033;-0,0003;0
Engine_84;100;518,67;1,3;47,56;521,45;2388,1;8130,06;8,4297;0,03;393;2388;100;642,71;38,82;23,2864;1580,11;1418,77;14,62;21,61;553,62;2388,14;9048,27;0,0012;0,0004;0
Engine_84;101;518,67;1,3;47,57;521,05;2388,13;8128,25;8,4316;0,03;393;2388;100;643,14;39,03;23,2527;1596,16;1409,51;14,62;21,61;553,45;2388,12;9062,51;0,0016;0,0004;0
Engine_84;102;518,67;1,3;47,46;521,36;2388,11;8132,91;8,4559;0,03;394;2388;100;643,08;38,69;23,2713;1593,02;1413,35;14,62;21,61;552,98;2388,14;9050,86;-0,0028;-0,0002;0
Engine_84;103;518,67;1,3;47,63;520,95;2388,15;8134,07;8,4484;0,03;392;2388;100;642,56;38,73;23,2154;1589,71;1410,55;14,62;21,61;553,75;2388,15;9054,78;-0,0004;0,0004;0
Engine_84;104;518,67;1,3;47,56;521,21;2388,17;8132,47;8,4318;0,03;391;2388;100;643,35;38,83;23,202;1594,06;1413,67;14,62;21,61;553,2;2388,15;9055,62;-0,0005;-0,0005;0
Engine_84;105;518,67;1,3;47,6;521,68;2388,1;8130,16;8,45;0,03;394;2388;100;642,83;38,67;23,1831;1592,55;1403,3;14,62;21,61;553,2;2388,1;9053,33;-0,0001;0;0
Engine_84;106;518,67;1,3;47,58;521,15;2388,12;8134,24;8,4616;0,03;394;2388;100;642,64;38,77;23,3032;1587,31;1404,27;14,62;21,61;553,29;2388,13;9047,47;0,0025;-0,0001;0
Engine_84;107;518,67;1,3;47,82;521,11;2388,15;8129,82;8,4371;0,03;394;2388;100;642,24;38,7;23,1519;1589,44;1405,16;14,62;21,61;553,17;2388,19;9043,4;-0,0026;-0,0003;0
Engine_84;108;518,67;1,3;47,58;521,46;2388,14;8129,19;8,4427;0,03;393;2388;100;642,61;38,67;23,3683;1598,09;1417,13;14,62;21,61;552,82;2388,13;9047,88;-0,0003;0,0002;0
Engine_84;109;518,67;1,3;47,71;521,27;2388,14;8128,1;8,4658;0,03;394;2388;100;642,75;38,69;23,3219;1593,87;1402,88;14,62;21,61;552,81;2388,13;9053,91;0,0007;-0,0004;0
Engine_84;110;518,67;1,3;47,57;521,62;2388,15;8126,82;8,4128;0,03;393;2388;100;642,92;38,77;23,2333;1591,17;1408,63;14,62;21,61;552,85;2388,13;9041,56;0,0033;0,0003;0
Engine_84;111;518,67;1,3;47,5;520,44;2388,11;8133,09;8,4468;0,03;393;2388;100;643,24;38,58;23,2115;1602,61;1412,13;14,62;21,61;552,81;2388,17;9051,82;-0,0028;-0,0002;0
Engine_84;112;518,67;1,3;47,63;521,12;2388,14;8125,34;8,4705;0,03;394;2388;100;642,52;38,82;23,2649;1598,1;1410,14;14,62;21,61;553,3;2388,07;9046,85;-0,0014;0,0003;0
Engine_84;113;518,67;1,3;47,59;521,36;2388,11;8130,9;8,4589;0,03;395;2388;100;643,24;38,65;23,3145;1595,21;1412,22;14,62;21,61;553,09;2388,14;9047,01;-0,0029;0,0004;0
Engine_84;114;518,67;1,3;47,56;520,71;2388,1;8121;8,4425;0,03;394;2388;100;642,56;38,72;23,2912;1589,77;1408,76;14,62;21,61;553,24;2388,11;9052,41;0,0021;0,0002;0
Engine_84;115;518,67;1,3;47,58;521,5;2388,2;8127,56;8,4443;0,03;393;2388;100;642,45;38,84;23,1659;1586,99;1409,58;14,62;21,61;552,85;2388,17;9053,17;0,0005;-0,0003;0
Engine_84;116;518,67;1,3;47,57;520,54;2388,11;8135,01;8,4624;0,03;394;2388;100;643,34;38,58;23,4047;1600,55;1419,06;14,62;21,61;553,46;2388,17;9056,15;0,0014;0;0
Engine_84;117;518,67;1,3;47,51;521,06;2388,12;8131,75;8,4691;0,03;393;2388;100;642,69;38,84;23,3382;1594,45;1412,19;14,62;21,61;553,54;2388,15;9048,55;-0,0048;-0,0002;0
Engine_84;118;518,67;1,3;47,67;521,34;2388,19;8129,41;8,4615;0,03;393;2388;100;642,69;38,76;23,3085;1595,69;1404,22;14,62;21,61;552,6;2388,15;9056,36;-0,0003;-0,0001;0
Engine_84;119;518,67;1,3;47,64;520,62;2388,15;8138,87;8,4745;0,03;394;2388;100;642,57;38,83;23,2912;1595,48;1407,08;14,62;21,61;553,01;2388,13;9045,27;0,0026;0,0003;0
Engine_84;120;518,67;1,3;47,44;521,24;2388,2;8127,72;8,429;0,03;393;2388;100;642,73;38,84;23,2213;1593,49;1408,39;14,62;21,61;553,03;2388,17;9052,64;0,0025;-0,0004;0
Engine_84;121;518,67;1,3;47,45;521,47;2388,15;8130,59;8,4504;0,03;392;2388;100;643,16;38,85;23,2376;1593,29;1405,68;14,62;21,61;553,33;2388,11;9047,43;-0,0028;-0,0004;0
Engine_84;122;518,67;1,3;47,77;521,17;2388,1;8131,15;8,4081;0,03;393;2388;100;642,37;38,65;23,2003;1592,73;1407,87;14,62;21,61;554,37;2388,1;9053,49;-0,0019;-0,0001;0
