id;cycle;s1;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s2;s20;s21;s3;s4;s5;s6;s7;s8;s9;setting1;setting2
Engine_15;113;518,67;1,3;47,28;521,95;2388,07;8135,39;8,4212;0,03;392;2388;100;642,05;39,06;23,4102;1579,46;1402,68;14,62;21,61;553,78;2388,03;9056,79;0,0011;0,0005
Engine_15;114;518,67;1,3;47,27;521,64;2388,08;8139,82;8,4124;0,03;393;2388;100;642,37;38,79;23,42;1591,91;1404,17;14,62;21,61;554,3;2388,02;9053,94;-0,0064;-0,0001
Engine_15;115;518,67;1,3;47,31;521,65;2387,99;8140,99;8,4103;0,03;393;2388;100;642,63;38,93;23,4324;1589,26;1404,83;14,62;21,61;553,59;2388,03;9054;0,002;-0,0002
Engine_15;116;518,67;1,3;47,32;522,28;2388,03;8140,1;8,393;0,03;391;2388;100;642,49;38,93;23,3816;1588,93;1402,16;14,62;21,61;553,74;2388,05;9061,98;-0,0001;-0,0003
Engine_15;117;518,67;1,3;47,29;521,79;2388,02;8138,92;8,4195;0,03;393;2388;100;642,44;38,99;23,2936;1588,01;1399,93;14,62;21,61;553,94;2388,02;9065,49;-0,0024;0,0002
Engine_15;118;518,67;1,3;47,14;521,86;2388,03;8144,23;8,4226;0,03;392;2388;100;641,45;38,77;23,3585;1590,8;1402,87;14,62;21,61;553,84;2388,04;9052,23;0,0024;0,0001
Engine_15;119;518,67;1,3;47,35;521,7;2388,02;8142,29;8,3684;0,03;392;2388;100;642,26;38,91;23,3598;1580,44;1395,59;14,62;21,61;554,33;2388,04;9061,9;-0,0006;0,0005
Engine_15;120;518,67;1,3;47,45;521,81;2388,05;8137,39;8,3796;0,03;393;2388;100;641,7;39,05;23,3618;1587,63;1398,3;14,62;21,61;554,06;2388,08;9055,32;0,0009;0,0002
Engine_15;121;518,67;1,3;47,5;521,85;2388,04;8138,4;8,4313;0,03;393;2388;100;643,1;39,08;23,3346;1594,17;1394,78;14,62;21,61;554,38;2388,04;9056,31;0;0,0002
Engine_15;122;518,67;1,3;47,52;522,16;2388,07;8136,92;8,3882;0,03;392;2388;100;642,11;38,96;23,3643;1584,97;1398,55;14,62;21,61;554,97;2388;9056,93;0,0018;-0,0004
Engine_15;123;518,67;1,3;47,27;521,77;2388,02;8142,79;8,4253;0,03;393;2388;100;642,17;38,85;23,3931;1582,85;1408,4;14,62;21,61;554,05;2388,08;9063,35;0,0002;-0,0002
Engine_15;124;518,67;1,3;47,34;521,6;2388,06;8141,59;8,4107;0,03;392;2388;100;642,5;38,79;23,3535;1588,45;1405,57;14,62;21,6;553,43;2388,06;9060,27;0,002;0,0003
Engine_15;125;518,67;1,3;47,35;521,95;2388,12;8134,18;8,4329;0,03;393;2388;100;642,84;38,97;23,4524;1588,86;1404,73;14,62;21,61;553,02;2388,03;9057,14;-0,002;-0,0004
Engine_15;126;518,67;1,3;47,5;522,23;2388,02;8130,6;8,4258;0,03;394;2388;100;641,95;38,93;23,2533;1593,68;1401,22;14,62;21,61;553,51;2388,1;9054,76;-0,0005;-0,0003
Engine_15;127;518,67;1,3;47,54;521,8;2388,07;8134,43;8,4339;0,03;392;2388;100;642,1;39,12;23,2636;1589,3;1397,59;14,62;21,61;553,7;2388,09;9052,79;0,0011;0,0005
Engine_15;128;518,67;1,3;47,35;522,37;2388,05;8138,69;8,4279;0,03;391;2388;100;642,66;38,79;23,298;1587,07;1410,27;14,62;21,61;554,08;2388,11;9056,2;-0,0023;0,0004
Engine_15;129;518,67;1,3;47,45;521,66;2388,1;8132,47;8,4285;0,03;392;2388;100;641,54;38,76;23,3012;1583,6;1404,57;14,62;21,61;553,76;2388,12;9050,54;0,0007;0,0005
Engine_15;130;518,67;1,3;47,35;521,79;2388,08;8134,16;8,4502;0,03;392;2388;100;642,34;38,83;23,3836;1589,19;1402,03;14,62;21,61;553,8;2388,07;9059,1;-0,0021;-0,0003
Engine_15;131;518,67;1,3;47,56;521,83;2388,08;8139,28;8,4413;0,03;393;2388;100;642,26;38,78;23,41;1585,34;1404,06;14,62;21,61;553,87;2388,06;9061,06;0;0,0004
Engine_15;132;518,67;1,3;47,58;521,72;2388,07;8138,54;8,4236;0,03;393;2388;100;642,74;38,94;23,3697;1579,91;1406,23;14,62;21,61;554,04;2388,09;9052,19;0,0013;0,0004
Engine_15;133;518,67;1,3;47,47;521,34;2388,07;8135,66;8,4078;0,03;394;2388;100;642,19;39,05;23,2832;1577,58;1405,78;14,62;21,61;553,86;2388,07;9056,16;-0,0022;-0,0002
Engine_15;134;518,67;1,3;47,46;521,62;2388,08;8136,89;8,4609;0,03;393;2388;100;642,69;39,01;23,3382;1592,02;1405,44;14,62;21,61;553,16;2388,06;9054,08;-0,0012;0,0003
Engine_15;135;518,67;1,3;47,43;522,03;2388,06;8136,84;8,4478;0,03;392;2388;100;642,18;39,18;23,4428;1588,62;1408,15;14,62;21,61;553,85;2388,1;9056,87;0,0018;0,0001
Engine_15;136;518,67;1,3;47,41;522,26;2388,01;8142,17;8,4545;0,03;392;2388;100;642,59;38,75;23,3093;1581,14;1403,22;14,62;21,61;553,41;2388,07;9058,83;-0,0043;-0,0001
Engine_15;137;518,67;1,3;47,35;521,84;2388,05;8136,61;8,4433;0,03;393;2388;100;642,82;38,92;23,3069;1585,75;1398,79;14,62;21,61;553,84;2388,08;9052,73;0,0034;0,0003
Engine_15;138;518,67;1,3;47,48;521,69;2388,08;8141,75;8,4561;0,03;393;2388;100;642,05;38,78;23,3039;1585,88;1406,24;14,62;21,61;553,76;2388,09;9057,57;0,0029;0,0001
Engine_15;139;518,67;1,3;47,44;521,49;2388,1;8138,16;8,4328;0,03;393;2388;100;642,45;38,77;23,3034;1592,16;1410,66;14,62;21,61;553,94;2388,04;9056,43;-0,0003;0,0003
Engine_15;140;518,67;1,3;47,46;522,09;2388,05;8138,22;8,4463;0,03;393;2388;100;642,96;38,88;23,3203;1589,89;1404,6;14,62;21,61;552,94;2388,08;9059,53;-0,002;0,0005
Engine_15;141;518,67;1,3;47,43;521,7;2388,1;8135,71;8,4352;0,03;392;2388;100;642,37;38,94;23,2308;1592,65;1403,51;14,62;21,61;553,55;2388,09;9056,08;-0,0001;0,0001
Engine_15;142;518,67;1,3;47,44;521,69;2388,05;8138,93;8,3975;0,03;393;2388;100;642,49;38,88;23,2852;1588,19;1403,8;14,62;21,61;553,41;2388,09;9059,44;0,0006;-0,0002
Engine_15;143;518,67;1,3;47,44;521,46;2388,1;8135,65;8,4468;0,03;392;2388;100;642,32;38,92;23,3247;1582,47;1406,21;14,62;21,61;553,83;2388,09;9057,94;0,0022;0,0002
Engine_15;144;518,67;1,3;47,49;521,51;2388,1;8133,8;8,4551;0,03;392;2388;100;643,21;38,88;23,3139;1588,64;1401,59;14,62;21,61;553,06;2388,13;9054,78;-0,0055;-0,0004
Engine_15;145;518,67;1,3;47,54;521,41;2388,08;8128,15;8,4322;0,03;394;2388;100;642,44;38,89;23,3343;1586,94;1398,81;14,62;21,61;553,79;2388,12;9057,66;0,0028;0,0004
Engine_15;146;518,67;1,3;47,63;521,81;2388,06;8140,46;8,4268;0,03;393;2388;100;643,2;39,01;23,3157;1590,01;1405,95;14,62;21,61;553,59;2388,11;9058,19;-0,0019;0,0003
Engine_15;147;518,67;1,3;47,55;521,09;2388,08;8136,95;8,4442;0,03;393;2388;100;642,52;38,82;23,2988;1589,85;1411,7;14,62;21,61;554,21;2388,16;9050;0,0022;0,0003
Engine_15;148;518,67;1,3;47,49;521,8;2388,11;8140,03;8,4288;0,03;392;2388;100;642,89;38,82;23,3257;1585,94;1405,24;14,62;21,61;553,17;2388,11;9057,22;-0,0006;0,0003
Engine_15;149;518,67;1,3;47,45;521,55;2388,08;8136,18;8,4384;0,03;393;2388;100;642,43;38,85;23,3283;1586,98;1401,05;14,62;21,61;554,26;2388,04;9057,26;-0,0025;0,0002
Engine_15;150;518,67;1,3;47,56;520,85;2388,11;8134,66;8,4335;0,03;395;2388;100;642,44;38,89;23,249;1586,08;1410,5;14,62;21,61;553,07;2388,09;9051,36;0,0006;0,0002
Engine_15;151;518,67;1,3;47,43;521,43;2388,14;8139,75;8,4453;0,03;392;2388;100;642,47;38,86;23,2729;1588,62;1409,6;14,62;21,61;553,32;2388,05;9057,43;-0,0002;-0,0004
Engine_15;152;518,67;1,3;47,42;521,89;2388,06;8134,72;8,457;0,03;392;2388;100;642,21;38,82;23,3143;1595,25;1408,89;14,62;21,61;553,74;2388,11;9057,49;0,0033;0,0004
Engine_15;153;518,67;1,3;47,49;521,52;2388,15;8131,93;8,4141;0,03;393;2388;100;642,81;38,79;23,1558;1590,55;1405,44;14,62;21,61;553,88;2388,13;9059,01;0,0042;-0,0004
Engine_15;154;518,67;1,3;47,49;521,33;2388,07;8142,4;8,4523;0,03;393;2388;100;642,9;38,8;23,3389;1584,03;1410,34;14,62;21,61;552,86;2388,09;9056,95;0,0027;-0,0005
Engine_15;155;518,67;1,3;47,71;521;2388,12;8135,04;8,4334;0,03;393;2388;100;642,36;38,83;23,2392;1583,3;1409,17;14,62;21,61;553,51;2388,15;9055,03;-0,004;0,0003
Engine_15;156;518,67;1,3;47,42;521,48;2388,15;8139,11;8,4387;0,03;392;2388;100;643,24;38,82;23,267;1590,1;1407,82;14,62;21,61;553,63;2388,11;9054,23;-0,0014;-0,0003
Engine_15;157;518,67;1,3;47,56;521,42;2388,1;8133,64;8,4453;0,03;395;2388;100;642,82;38,89;23,2984;1593,53;1406,36;14,62;21,61;553,83;2388,12;9051,35;-0,0005;0,0002
Engine_15;158;518,67;1,3;47,65;521,36;2388,08;8133,52;8,4613;0,03;393;2388;100;642,93;38,6;23,3778;1592,39;1407,61;14,62;21,61;553,5;2388,12;9059,72;-0,0014;0,0004
Engine_15;159;518,67;1,3;47,86;521,06;2388,13;8134,87;8,4476;0,03;393;2388;100;642,72;38,81;23,2503;1588,38;1414,99;14,62;21,61;553,03;2388,08;9047,23;-0,001;-0,0003
Engine_15;160;518,67;1,3;47,47;521,13;2388,1;8134,16;8,426;0,03;392;2388;100;642,71;38,86;23,3554;1585,84;1401,76;14,62;21,61;552,92;2388,09;9054,88;0,0008;-0,0001
Engine_15;161;518,67;1,3;47,76;521,07;2388,1;8135,66;8,468;0,03;393;2388;100;642,93;38,86;23,2804;1591,03;1409,9;14,62;21,61;553,71;2388,13;9056,73;-0,0056;0,0003
Engine_15;162;518,67;1,3;47,59;521,24;2388,07;8135,21;8,4355;0,03;393;2388;100;642,85;38,85;23,352;1593,57;1409,35;14,62;21,61;553,6;2388,1;9065,83;0,0021;0
Engine_15;163;518,67;1,3;47,6;521,73;2388,09;8132,73;8,4678;0,03;394;2388;100;643,4;38,86;23,317;1587,45;1411,16;14,62;21,61;552,8;2388,15;9057,81;0,0007;0,0001
Engine_15;164;518,67;1,3;47,71;521,17;2388,07;8132,18;8,4362;0,03;395;2388;100;643,12;38,55;23,2515;1589,35;1408,98;14,62;21,61;552,68;2388,12;9060,78;-0,0023;-0,0001
Engine_15;165;518,67;1,3;47,77;521,18;2388,09;8131,06;8,4613;0,03;394;2388;100;643,15;38,71;23,2397;1592,59;1413,07;14,62;21,61;552,4;2388,12;9056,26;-0,0009;0
Engine_15;166;518,67;1,3;47,68;520,92;2388,13;8131,69;8,4733;0,03;394;2388;100;642,77;38,8;23,1769;1590,17;1415,43;14,62;21,61;552,73;2388,18;9053,75;-0,0023;-0,0002
Engine_15;167;518,67;1,3;47,69;521,06;2388,15;8129,91;8,4414;0,03;394;2388;100;643,03;38,58;23,1966;1589,24;1406,28;14,62;21,61;553,16;2388,09;9055,57;0,0007;0,0003
Engine_15;168;518,67;1,3;47,6;521,5;2388,2;8130,43;8,4642;0,03;394;2388;100;642,56;38,85;23,2577;1589,81;1404,76;14,62;21,61;553,17;2388,13;9054,93;0,0055;-0,0003
Engine_15;169;518,67;1,3;47,58;521,1;2388,18;8127,34;8,442;0,03;392;2388;100;642,8;38,75;23,226;1592,88;1409,42;14,62;21,61;553;2388,16;9052,15;0,0017;0,0001
Engine_15;170;518,67;1,3;47,63;521,12;2388,2;8133,48;8,494;0,03;392;2388;100;642,76;38,7;23,2024;1601,76;1411,39;14,62;21,61;553,18;2388,22;9054,07;0,005;-0,0001
Engine_15;171;518,67;1,3;47,67;521,53;2388,14;8131,37;8,4464;0,03;392;2388;100;643,06;38,68;23,2776;1595,83;1416,74;14,62;21,61;552,41;2388,11;9063,75;-0,0035;0,0005
Engine_15;172;518,67;1,3;47,61;520,88;2388,16;8136,43;8,4838;0,03;393;2388;100;642,88;38,79;23,2144;1595,04;1410,23;14,62;21,61;552,74;2388,14;9051,1;0,0009;0,0002
Engine_15;173;518,67;1,3;47,77;520,48;2388,14;8129,92;8,452;0,03;394;2388;100;643,35;38,8;23,2054;1589,53;1419,42;14,62;21,61;553,26;2388,09;9058,99;-0,0011;0,0005
Engine_15;174;518,67;1,3;47,7;522,07;2388,16;8133,57;8,462;0,03;394;2388;100;643,38;38,73;23,2705;1593,92;1407,39;14,62;21,61;552,69;2388,15;9051,8;-0,0004;-0,0002
Engine_15;175;518,67;1,3;47,64;520,06;2388,2;8129,36;8,4539;0,03;394;2388;100;643,07;38,62;23,1327;1603,56;1415,76;14,62;21,61;552,35;2388,17;9052,03;-0,0008;0,0003
Engine_15;176;518,67;1,3;47,66;521;2388,13;8128,62;8,4904;0,03;393;2388;100;642,57;38,72;23,2662;1592,48;1418,25;14,62;21,61;552,66;2388,16;9052,9;0,0004;0,0002
Engine_15;177;518,67;1,3;47,65;520,69;2388,19;8129,07;8,4307;0,03;396;2388;100;642,68;38,85;23,2184;1592,29;1411,65;14,62;21,61;552,32;2388,18;9056,11;0,0005;0
Engine_15;178;518,67;1,3;47,81;521,11;2388,2;8124,81;8,4944;0,03;394;2388;100;643,29;38,75;23,2851;1589,52;1414,35;14,62;21,61;553,14;2388,24;9046,51;0,0021;-0,0003
Engine_15;179;518,67;1,3;47,66;520,88;2388,12;8130,88;8,4928;0,03;395;2388;100;643,14;38,6;23,2347;1595,76;1417,69;14,62;21,61;552,38;2388,15;9054,13;-0,0044;0,0004
Engine_15;180;518,67;1,3;47,79;521,01;2388,17;8135,05;8,4932;0,03;394;2388;100;643,68;38,6;23,2513;1589,14;1411,81;14,62;21,61;552,33;2388,14;9050,87;0,0026;0,0005
Engine_15;181;518,67;1,3;47,73;520,83;2388,18;8129,93;8,4666;0,03;394;2388;100;642,86;38,62;23,2802;1596,76;1415,11;14,62;21,61;552,3;2388,17;9053,01;0,0033;-0,0003
Engine_15;182;518,67;1,3;47,91;520,65;2388,22;8128,03;8,4688;0,03;395;2388;100;643,18;38,63;23,2362;1598,66;1411,34;14,62;21,61;552,36;2388,19;9051,03;0,0017;-0,0003
Engine_15;183;518,67;1,3;47,95;520,94;2388,18;8124,77;8,4597;0,03;396;2388;100;643,12;38,68;23,1345;1599,11;1416,83;14,62;21,61;552,09;2388,17;9050,35;-0,0036;0,0004
Engine_15;184;518,67;1,3;47,85;521,3;2388,2;8128,79;8,4563;0,03;395;2388;100;643,18;38,7;23,1749;1590,86;1423,28;14,62;21,61;552,36;2388,13;9051,45;-0,0025;-0,0003
Engine_15;185;518,67;1,3;48,05;520,79;2388,15;8125,28;8,4975;0,03;394;2388;100;643,66;38,81;23,162;1594,37;1418,4;14,62;21,61;552,46;2388,22;9047,88;0,0033;-0,0001
Engine_15;186;518,67;1,3;47,9;520,49;2388,18;8130,35;8,4862;0,03;395;2388;100;642,89;38,65;23,2497;1593,82;1421,59;14,62;21,61;552,97;2388,2;9051,04;0,0017;-0,0004
Engine_15;187;518,67;1,3;47,9;520,74;2388,22;8128,2;8,4711;0,03;395;2388;100;642,59;38,69;23,1392;1596,53;1419,27;14,62;21,61;552,39;2388,2;9046,77;0,0008;-0,0001
Engine_15;188;518,67;1,3;47,62;520,57;2388,24;8124,91;8,485;0,03;395;2388;100;643,64;38,6;23,2026;1595,04;1425,28;14,62;21,61;552,7;2388,21;9051,46;0,0002;0,0003
Engine_15;189;518,67;1,3;47,91;520,12;2388,24;8136,96;8,4673;0,03;394;2388;100;643,48;38,43;23,1478;1593,45;1421,73;14,62;21,61;553,09;2388,23;9057,75;0,0004;0,0005
Engine_15;190;518,67;1,3;47,89;520,78;2388,23;8122,98;8,5213;0,03;395;2388;100;643,25;38,38;23,2012;1598,19;1417,33;14,62;21,61;552,08;2388,24;9056,28;-0,002;0,0002
Engine_15;191;518,67;1,3;47,89;519,81;2388,18;8126,73;8,4902;0,03;395;2388;100;642,88;38,69;23,0837;1597,57;1426,05;14,62;21,61;551,77;2388,22;9046,65;0,0031;0,0004
Engine_15;192;518,67;1,3;47,99;520,11;2388,26;8126,81;8,5037;0,03;395;2388;100;643,57;38,59;23,1643;1596,63;1414,34;14,62;21,61;551,87;2388,24;9050,2;-0,0024;-0,0002
Engine_15;193;518,67;1,3;48,03;520;2388,28;8126,15;8,4999;0,03;395;2388;100;643,67;38,37;23,1007;1602,89;1422,12;14,62;21,61;552,12;2388,28;9052,03;0,0023;-0,0002
Engine_15;194;518,67;1,3;48,04;520,44;2388,27;8127,43;8,5292;0,03;395;2388;100;643,24;38,71;23,2484;1606,09;1425,55;14,62;21,61;551,95;2388,23;9052,6;-0,0001;0,0002
Engine_15;195;518,67;1,3;47,9;520,24;2388,24;8126,8;8,4762;0,03;395;2388;100;643,3;38,73;23,1122;1599,35;1417,88;14,62;21,61;551,58;2388,22;9051,29;-0,0006;0,0002
Engine_15;196;518,67;1,3;48,05;519,96;2388,18;8128,11;8,5007;0,03;395;2388;100;643,75;38,47;23,1263;1602,92;1427,19;14,62;21,61;551,63;2388,17;9045,38;-0,0034;0,0001
Engine_15;197;518,67;1,3;47,91;519,86;2388,25;8123,15;8,5073;0,03;395;2388;100;643,48;38,65;23,0755;1595,69;1425,4;14,62;21,61;551,6;2388,22;9043,98;-0,0022;0,0005
Engine_15;198;518,67;1,3;48,06;520,19;2388,23;8126,18;8,4904;0,03;395;2388;100;643,57;38,57;23,0543;1595,22;1426,08;14,62;21,61;551,3;2388,24;9047,73;-0,0004;-0,0004
Engine_15;199;518,67;1,3;48;519,71;2388,28;8120,9;8,5103;0,03;396;2388;100;643,68;38,63;23,1097;1597,76;1418,77;14,62;21,61;551,23;2388,25;9051,72;-0,0009;0,0002
Engine_15;200;518,67;1,3;47,93;520,54;2388,3;8116,7;8,5169;0,03;396;2388;100;643,74;38,53;23,1659;1594,8;1419,29;14,62;21,61;552,1;2388,23;9043,79;-0,0037;0,0003
Engine_15;201;518,67;1,3;48,12;520,04;2388,23;8120,7;8,4931;0,03;395;2388;100;643,54;38,56;23,2137;1603,41;1418,86;14,62;21,61;552,23;2388,25;9045,46;-0,0033;0,0002
Engine_15;202;518,67;1,3;47,87;519,64;2388,26;8125,67;8,5078;0,03;398;2388;100;643,6;38,37;23,0895;1602,94;1428,07;14,62;21,61;551,46;2388,25;9047,82;-0,0009;0,0004
Engine_15;203;518,67;1,3;48,1;519,6;2388,32;8121,62;8,4912;0,03;396;2388;100;643,93;38,44;23,0578;1604,48;1433,98;14,62;21,61;551,88;2388,29;9047,38;0,0024;-0,0003
Engine_15;204;518,67;1,3;48,04;519,92;2388,28;8120,93;8,4576;0,03;396;2388;100;643,38;38,51;23,064;1604,93;1435,38;14,62;21,61;551,59;2388,24;9046,98;0,0031;-0,0003
Engine_15;205;518,67;1,3;48,3;519,67;2388,27;8122,93;8,5154;0,03;397;2388;100;643,46;38,55;23,1362;1599,75;1425,96;14,62;21,61;550,98;2388,33;9042,81;-0,0027;0,0004
Engine_15;206;518,67;1,3;48,19;520,13;2388,33;8121,68;8,5487;0,03;396;2388;100;643,84;38,42;23,104;1608,43;1429,5;14,62;21,61;550,77;2388,32;9047,2;0,0004;0,0001
Engine_15;207;518,67;1,3;48,3;519,67;2388,31;8122,39;8,5381;0,03;396;2388;100;643,65;38,43;23,0375;1599,27;1433,72;14,62;21,61;551,59;2388,33;9039,93;-0,0002;0,0001
Engine_16;1;518,67;1,3;47,41;520,82;2388,11;8136,24;8,4573;0,03;392;2388;100;642,9;38,84;23,2792;1583,42;1411,32;14,62;21,61;552,96;2388,11;9056,38;0,0004;0,0002
Engine_16;2;518,67;1,3;47,56;521,27;2388,11;8134,39;8,4102;0,03;393;2388;100;642,43;38,96;23,3185;1593,21;1399,44;14,62;21,61;553,49;2388,15;9054,6;0,0006;0,0003
Engine_16;3;518,67;1,3;47,57;521,3;2388,11;8139,92;8,4546;0,03;393;2388;100;642,57;38,58;23,3094;1592,17;1411,88;14,62;21,61;552,92;2388,14;9054,7;-0,0001;0
Engine_16;4;518,67;1,3;47,65;521,05;2388,15;8136,32;8,4751;0,03;392;2388;100;642,83;38,74;23,2993;1583,86;1407,9;14,62;21,61;552,41;2388,13;9061,41;0,0015;-0,0004
Engine_16;5;518,67;1,3;47,3;520,94;2388,14;8142,64;8,468;0,03;394;2388;100;642,83;38,69;23,3035;1590,75;1415,65;14,62;21,61;553;2388,11;9049,91;0,0024;-0,0003
Engine_16;6;518,67;1,3;47,68;521,37;2388,03;8140,32;8,4711;0,03;393;2388;100;642,9;38,93;23,3299;1594,93;1401,3;14,62;21,61;554,22;2388,08;9059,7;-0,0029;0,0001
Engine_16;7;518,67;1,3;47,58;521,25;2388,04;8139,3;8,3989;0,03;392;2388;100;643,6;38,85;23,269;1595,16;1416,51;14,62;21,61;552,5;2388,07;9048,75;0,0004;-0,0003
Engine_16;8;518,67;1,3;47,59;521,75;2388,1;8133,84;8,4507;0,03;393;2388;100;642,68;38,77;23,1964;1593,88;1403,58;14,62;21,61;552,25;2388,1;9053,26;0,0044;-0,0002
Engine_16;9;518,67;1,3;47,73;521,47;2388,08;8137,09;8,4436;0,03;392;2388;100;642,6;38,93;23,3741;1595,17;1407,39;14,62;21,61;553,39;2388,13;9052,06;-0,0007;0,0004
Engine_16;10;518,67;1,3;47,65;521,45;2388,07;8142,31;8,4403;0,03;394;2388;100;643,01;38,95;23,3457;1585,19;1407,4;14,62;21,61;552,65;2388,14;9053,19;0,0001;0,0003
Engine_16;11;518,67;1,3;47,48;521,39;2388,14;8139,37;8,457;0,03;394;2388;100;642,96;38,86;23,235;1597,12;1412,89;14,62;21,61;553,38;2388,11;9053,03;0,004;0
Engine_16;12;518,67;1,3;47,64;521;2388,1;8136,66;8,4553;0,03;393;2388;100;642,84;38,8;23,3143;1596,1;1412,87;14,62;21,61;553,18;2388,15;9057,77;0,0005;0,0003
Engine_16;13;518,67;1,3;47,58;521,7;2388,09;8135,52;8,4589;0,03;394;2388;100;642,3;38,95;23,2962;1580,59;1415,69;14,62;21,61;553,06;2388,09;9056,35;-0,0027;-0,0003
Engine_16;14;518,67;1,3;47,59;521,43;2388,12;8136,57;8,4581;0,03;394;2388;100;642,56;38,82;23,2913;1593,9;1412,3;14,62;21,61;552,49;2388,19;9063,48;-0,0021;0,0004
Engine_16;15;518,67;1,3;47,4;521,23;2388,11;8142,78;8,4731;0,03;393;2388;100;642,81;38,82;23,3314;1583,74;1407,76;14,62;21,61;552,7;2388,15;9050,72;-0,0007;0,0004
Engine_16;16;518,67;1,3;47,48;521,19;2388,09;8141,48;8,439;0,03;393;2388;100;642,92;38,92;23,3045;1597,45;1408,44;14,62;21,61;552,94;2388,09;9058,68;0,0024;-0,0003
Engine_16;17;518,67;1,3;47,68;521,64;2388,06;8137,54;8,5058;0,03;394;2388;100;642,3;38,97;23,2584;1592,55;1413,17;14,62;21,61;552,88;2388,07;9053,55;0,0025;-0,0003
Engine_16;18;518,67;1,3;47,62;521,17;2388,08;8139,8;8,4163;0,03;393;2388;100;642,74;38,68;23,2525;1588,24;1415,16;14,62;21,61;553,3;2388,15;9056,49;-0,0007;0,0004
Engine_16;19;518,67;1,3;47,72;521,37;2388,12;8136,95;8,4503;0,03;393;2388;100;643,25;38,82;23,2175;1589,64;1406,94;14,62;21,61;552,23;2388,1;9059,19;0;0,0002
Engine_16;20;518,67;1,3;47,64;521,25;2388,14;8134,17;8,4321;0,03;393;2388;100;642,82;38,77;23,2288;1586,98;1409,82;14,62;21,61;553,22;2388,16;9057,93;-0,0015;0,0002
Engine_16;21;518,67;1,3;47,57;521,17;2388,12;8134,25;8,4729;0,03;394;2388;100;643,06;38,77;23,2845;1590,99;1407,12;14,62;21,61;553,11;2388,13;9053,02;-0,0026;-0,0005
Engine_16;22;518,67;1,3;47,77;521,33;2388,15;8131,98;8,4692;0,03;393;2388;100;642,3;38,75;23,2237;1593,29;1403,39;14,62;21,61;553,51;2388,15;9063,97;-0,0019;-0,0003
Engine_16;23;518,67;1,3;47,61;521,73;2388,14;8133,8;8,446;0,03;392;2388;100;642,5;38,94;23,3972;1593,21;1406,08;14,62;21,61;552,83;2388,14;9059,4;0,0005;-0,0004
Engine_16;24;518,67;1,3;47,59;521,06;2388,06;8134,46;8,4398;0,03;392;2388;100;643;38,96;23,2359;1589,47;1406,95;14,62;21,61;553,2;2388,14;9055,99;-0,0006;0,0001
Engine_16;25;518,67;1,3;47,49;521,5;2388,08;8141,89;8,4417;0,03;393;2388;100;642,86;38,9;23,2828;1585,77;1404,33;14,62;21,61;553,88;2388,13;9058,03;-0,0006;-0,0002
Engine_16;26;518,67;1,3;47,7;521,03;2388,13;8141,21;8,4755;0,03;394;2388;100;642,59;38,89;23,2548;1588,57;1406,58;14,62;21,61;552,3;2388,13;9060,53;0;-0,0002
Engine_16;27;518,67;1,3;47,75;521,57;2388,13;8138,94;8,4393;0,03;394;2388;100;642,36;38,87;23,1782;1588,9;1412,82;14,62;21,61;553,85;2388,15;9059,48;0,002;0,0003
Engine_16;28;518,67;1,3;47,68;520,82;2388,13;8143,19;8,4846;0,03;395;2388;100;642,9;38,82;23,2941;1594,26;1404,36;14,62;21,61;553,51;2388,09;9062,02;0,005;0,0005
Engine_16;29;518,67;1,3;47,58;521,33;2388,17;8136,49;8,453;0,03;394;2388;100;642,83;38,86;23,2945;1593,36;1409,8;14,62;21,61;552,79;2388,1;9057,95;0,0021;-0,0001
Engine_16;30;518,67;1,3;47,47;521,13;2388,1;8136,25;8,4607;0,03;393;2388;100;642,57;38,61;23,4158;1587,58;1406,71;14,62;21,61;552,76;2388,08;9054,98;-0,0019;-0,0004
Engine_16;31;518,67;1,3;47,61;521,67;2388,12;8140,06;8,4621;0,03;392;2388;100;642,79;38,7;23,3235;1593,29;1414,7;14,62;21,61;553,23;2388,14;9066,42;-0,0016;-0,0003
Engine_16;32;518,67;1,3;47,5;521,08;2388,11;8135,55;8,449;0,03;393;2388;100;643,11;38,84;23,2429;1594,51;1413,42;14,62;21,61;553,43;2388,09;9056,62;-0,0007;0,0003
Engine_16;33;518,67;1,3;47,53;521,53;2388,14;8131,95;8,4564;0,03;392;2388;100;643,07;38,72;23,3263;1592,58;1406,42;14,62;21,61;553,21;2388,13;9049,33;-0,0017;0,0003
Engine_16;34;518,67;1,3;47,46;520,83;2388,13;8130,45;8,4642;0,03;393;2388;100;642,77;38,83;23,2277;1581,93;1409,91;14,62;21,61;552,9;2388,08;9050,52;-0,001;0,0003
Engine_16;35;518,67;1,3;47,7;521,54;2388,09;8136,5;8,4688;0,03;393;2388;100;642,68;38,84;23,1409;1589,19;1412,25;14,62;21,61;553,02;2388,13;9059,36;0,0013;0,0005
Engine_16;36;518,67;1,3;47,62;521,88;2388,12;8137,33;8,445;0,03;394;2388;100;642,58;38,86;23,3335;1586,21;1401,84;14,62;21,61;553,18;2388,13;9063,89;-0,0016;0,0003
Engine_16;37;518,67;1,3;47,39;521,35;2388,11;8138,22;8,4644;0,03;393;2388;100;642,43;38,82;23,2639;1588,54;1407,45;14,62;21,61;552,95;2388,12;9058,36;-0,0006;-0,0001
